"age","ID"
NA,102
NA,102
NA,102
NA,102
NA,102
NA,102
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
0.183863766715137,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
NA,103
