PaS,AIV,ACC,DI,IL,ZI,AU,PrL,RSC,CpuVL,PrS,CpuDM,DLEnt,M,M1,Pir,Fr3,FrA,CA,S2,CI,V1,VM,CEA,AOB,S1,Ect,PRh,DG,MCC,GI,MeA,AcbSh,CPuD,VO,MS,V2,Crus2,BLA,LO,IC,MO,HIPP-fi,SN,PA,DS,En,AID,MPA,PtPD,MPtA,VL,MOB,CERE,TS,SC,CPuAM,PLH,TeA,AO,M2,AIP,LPtA,Tu,sub,run,sex,age,motion
1.14058428375843,1.13756288359318,1.0947054993805598,1.0560161656149298,1.07003432516856,0.967979579227987,1.03955422202064,1.129697564222485,1.04201332823814,1.05813548427529,1.14058428375843,0.807845837039913,1.105480939076595,1.0342214603666502,1.0605849588255603,1.08535056879245,1.0076039734774493,1.08888809838986,1.14058428375843,1.10973825405619,1.163040397423055,0.9945584036205305,0.967979579227987,1.00660540241386,1.11921883748138,1.063155796311582,1.105480939076595,1.105480939076595,1.14058428375843,0.960278559063741,1.0560161656149298,1.07003432516856,1.07003432516856,0.926384781663463,1.163040397423055,1.07003432516856,1.0233572927531602,1.13092546764862,1.00660540241386,1.18180756093771,1.17156834678533,1.1442732339084,1.14058428375843,1.05801358869821,1.03312193180505,1.14058428375843,1.09331820624865,1.09331820624865,0.967979579227987,1.07364577628428,1.05215618188579,0.967979579227987,1.03561273449171,1.1170620097716428,1.14058428375843,1.17156834678533,1.04873360363814,0.9892044556315386,1.055475589382495,1.12108733639225,1.0883999164663378,1.049961804331255,1.0033474160376756,1.05525243157065,sub-MBRC01ABF,2,F,AB,0.005100239252068374
1.0462577925998,1.062115216934835,0.886876597919869,1.067708330967335,1.05691147055503,0.91837987274499,1.02298743492662,1.003125458925553,1.0394342861077654,1.00191050986457,1.0462577925998,0.957693714123888,1.10585618935799,0.9780515612866845,1.0185754057040304,1.058437725413265,1.0532739466171501,1.16845210267169,1.0462577925998,0.9796843731667244,1.125971599595875,1.0721100304314901,0.91837987274499,1.09138471295121,1.01980648767427,1.014601894141045,1.10585618935799,1.10585618935799,1.0462577925998,0.988303512859124,1.067708330967335,1.05691147055503,1.05691147055503,0.906429724409649,1.125971599595875,1.05691147055503,1.0466973243890234,1.28926893865069,1.09138471295121,1.07396655143171,0.987509326670548,1.17797664776004,1.0462577925998,0.948630086587629,0.960216651225729,1.0462577925998,1.05026388243796,1.05026388243796,0.91837987274499,1.09943050047571,1.021284618346557,0.91837987274499,1.148897107535525,1.1683839457958698,1.0462577925998,0.987509326670548,1.00277700270736,0.9629264543653651,1.08644261007252,1.19127922964884,1.0433635654623266,1.070824297694585,0.9984854760363788,1.0134141098071494,sub-MBRC01ABF,2,F,AB,0.005100239252068374
1.02103082676441,1.010486368432904,0.966262934492745,0.9763855970411199,0.949537092631328,0.96436393493374,0.979455372739918,0.969498104452845,0.9968273937642202,0.919014798254156,1.02103082676441,0.871044613625578,1.0001114990806375,1.0251778021724596,0.9964530781435389,1.038829003565469,0.9880229431805126,1.04625050401716,1.02103082676441,0.8538254760698865,1.047884268794645,0.9646000233417971,0.96436393493374,1.04045628214961,1.07278312440469,0.9059953009636944,1.0001114990806375,1.0001114990806375,1.02103082676441,1.00605494540607,0.9763855970411199,0.949537092631328,0.949537092631328,0.879480595317512,1.047884268794645,0.949537092631328,0.9770171284725573,1.26407682350368,1.04045628214961,1.04418935974546,1.03715615996327,1.05157917784383,1.02103082676441,1.07752107853462,0.900870475226325,1.02103082676441,0.976783377120348,0.976783377120348,0.96436393493374,1.0239571012955,0.9894342336033175,0.96436393493374,1.07923459230394,1.100672832436392,1.02103082676441,1.03715615996327,0.763109125899508,0.9685992303720194,0.9748133297678915,1.13070938231278,0.989152017637041,1.0086198296349789,0.9909395861385715,1.0008725526184574,sub-MBRC01ABF,3,F,AB,0.005512278224045104
1.03745166409676,0.8999286826881775,1.005472290672909,0.9627523524446939,0.962912135452669,0.909498578119806,0.895452370440383,1.046688034855405,0.9929474612261133,0.866285174079472,1.03745166409676,1.02563409846069,0.9237561202576995,0.9373124710015575,0.9197033561855413,0.894078190462481,0.8643314286427247,0.962977074006756,1.03745166409676,0.8530087355495295,0.9684683142253795,0.9950512825475486,0.909498578119806,1.05169793134941,0.97183664611869,0.9168612967860716,0.9237561202576995,0.9237561202576995,1.03745166409676,0.983336669214831,0.9627523524446939,0.962912135452669,0.962912135452669,0.968207525061644,0.9684683142253795,0.962912135452669,0.9973394039566064,1.10680998278003,1.05169793134941,0.960941394599361,0.879056714639663,0.975995233851398,1.03745166409676,0.993945352752642,0.872666971976952,1.03745166409676,0.838915970776994,0.838915970776994,0.909498578119806,1.02967884277537,0.999627525365664,0.909498578119806,1.031891981100645,0.9865129741624811,1.03745166409676,0.879056714639663,0.976443278925995,0.8950890836851395,0.9006786204815505,0.967319753092315,0.9803754724087039,0.945306951063202,0.9927667949578177,0.91095369106246,sub-MBRC01ABF,4,F,AB,0.0059752562258220425
1.02996384631902,1.04549566279908,1.0299246980570609,1.0041965732670965,0.92775119110111,1.05619690851342,0.995746894494726,1.0286014156211158,0.9911942856165241,0.978373003796337,1.02996384631902,0.954062482227914,1.047456584369985,0.8500019825606765,0.9836591534974453,1.0205732338292954,0.9012032440017034,0.990625940924617,1.02996384631902,0.9714107067563615,0.996331784185371,1.0206233423615725,1.05619690851342,1.08040949128383,0.911014177459124,0.9802609372472502,1.047456584369985,1.047456584369985,1.02996384631902,0.990229969067007,1.0041965732670965,0.92775119110111,0.92775119110111,0.89669033807423,0.996331784185371,0.92775119110111,0.9807126577681773,1.03874290952144,1.08040949128383,1.019359246425,0.969312397240071,0.973304321945742,1.02996384631902,0.820633747779418,0.935557008845575,1.02996384631902,1.07163207917316,1.07163207917316,1.05619690851342,0.975446966625611,0.9408019731747821,1.05619690851342,1.026428719995325,1.0095028487081241,1.02996384631902,0.969312397240071,0.884930958522569,0.9677835629276774,1.020820397486958,1.05932897078399,1.0243113325389697,1.0760207852284949,0.9107620838609737,0.952535698665503,sub-MBRC01ABF,5,F,AB,0.006045300064916095
1.01766035897246,1.05784575876405,1.091376020186225,1.082683805018395,1.00736886950837,0.994199063067767,1.01601714368874,1.1143332672739699,1.065026750490026,1.03453930906572,1.01766035897246,0.910076191744795,1.085767363939775,0.9009122874019765,1.0565227870486176,1.11325450011222,1.1412541466876067,1.10071536617932,1.01766035897246,1.053722704525145,1.011248261696488,1.083740598421685,0.994199063067767,1.06033488626649,0.967984535170746,1.0252922277157805,1.085767363939775,1.085767363939775,1.01766035897246,1.14171267356114,1.082683805018395,1.00736886950837,1.00736886950837,0.992589909077067,1.011248261696488,1.00736886950837,1.0541149736227675,1.1955342661677,1.06033488626649,1.03522294806738,1.08307361076559,0.987273575325596,1.01766035897246,0.941875612103691,1.13604673287525,1.01766035897246,1.08046856946072,1.08046856946072,0.994199063067767,1.00749856686641,1.02448934882385,0.994199063067767,0.9892742616533395,1.130715228996965,1.01766035897246,1.08307361076559,1.10706823348479,0.9270740128840145,1.0620962593337,1.11613223984891,1.0093164220562336,1.0704017278636049,1.0077933653710172,1.1410435818194848,sub-MBRC01ABM,2,M,AB,0.004952797222751699
1.00609815262275,0.803065928962177,1.06092167981858,0.7863248806581375,0.928532769087799,1.00901363434664,0.921485379900236,1.09342671956067,0.947042250794459,0.895134537935277,1.00609815262275,0.957429800349251,0.9226398202925655,1.0860368315577,0.8636036097056732,0.8629721279985,0.8188270051934293,0.780649579811922,1.00609815262275,0.68318997638867,0.917168446321023,0.933447502807363,1.00901363434664,0.812668211827592,1.02932230521977,0.7989445858771532,0.9226398202925655,0.9226398202925655,1.00609815262275,0.970553929489795,0.7863248806581375,0.928532769087799,0.928532769087799,0.9166904154129,0.917168446321023,0.928532769087799,0.9091953526867265,1.21335681826227,0.812668211827592,0.858945879215982,1.12866598605168,0.975391013426064,1.00609815262275,1.07952307859212,0.954137230256665,1.00609815262275,0.747185978708372,0.747185978708372,1.00901363434664,0.882245708579292,0.8849432025660899,1.00901363434664,1.2107458935870299,1.093593946886547,1.00609815262275,1.12866598605168,0.987310574791293,1.05078210943496,0.9080923084585795,0.928252805188842,0.871075961857164,0.779927095267982,0.8468528727434359,0.9664477537726465,sub-MBRC01ABM,2,M,AB,0.004952797222751699
0.930279555524521,0.9301293223928324,0.9809504503230465,0.995072973212409,0.955195365464973,1.05054587744314,0.872914403450626,1.0147401666694316,0.9458495251966801,0.744753820812085,0.930279555524521,1.03886653727941,0.9977261580487745,1.0559260194262499,0.9376366840245808,0.9118234433429695,0.921736251703955,0.944637735388174,0.930279555524521,0.9157257951884545,1.0446627462720879,0.89860689351523,1.05054587744314,0.989345035751958,0.953100158764874,0.8819059060221331,0.9977261580487745,0.9977261580487745,0.930279555524521,1.03373765569795,0.995072973212409,0.955195365464973,0.955195365464973,0.813594476452373,1.0446627462720879,0.955195365464973,0.9100511441800581,1.07699419135582,0.989345035751958,0.993972983820316,1.03845694658027,1.09535250872386,0.930279555524521,1.02518604158112,0.915790781906674,0.930279555524521,0.866285660965349,0.866285660965349,1.05054587744314,0.903843936684738,0.921495394844886,1.05054587744314,1.082231594211035,1.0696791043548195,0.930279555524521,1.03845694658027,0.891681006038168,1.06860593735726,0.989839394774768,1.11208506566851,0.9331616413014912,0.9278153483586535,0.8665289369905423,0.9365760038136319,sub-MBRC01ABM,3,M,AB,0.005254211662590997
0.867237959961928,0.8984097590019505,0.9905926541567776,0.8689541077436951,0.939720363860012,1.24480859477069,0.89194136922317,1.0050257948356336,0.9084115034175113,0.964278740918134,0.867237959961928,0.951330407026348,0.973468984079452,1.1131006474313798,0.9343799575571895,0.8894337947830975,0.9269331461800827,1.01174770227903,0.867237959961928,0.8493160039351875,0.976716901959324,0.897756247641464,1.24480859477069,0.876819131047445,1.02678232571512,0.8570122390905895,0.973468984079452,0.973468984079452,0.867237959961928,0.930657905972562,0.8689541077436951,0.939720363860012,0.939720363860012,0.766705670720848,0.976716901959324,0.939720363860012,0.9032090678566771,0.977731607919907,0.876819131047445,0.981370276334904,0.781113521590074,0.972063527583744,0.867237959961928,1.14746084388181,0.881291511890291,0.867237959961928,0.815449241668997,0.815449241668997,1.24480859477069,0.920346738623158,0.9086618880718904,1.24480859477069,1.01912396937125,0.9691367120037339,0.867237959961928,0.781113521590074,0.922131214753745,1.1617745228758198,0.944946130332085,0.95415304345704,0.9341525601827169,0.846134186358221,0.8869865069543893,0.9223549298937446,sub-MBRC01ABM,4,M,AB,0.005434694296628499
0.705532961055163,0.8684986684980209,0.9306941063040954,0.855061939905936,0.879727805972339,0.936922391991261,0.575816040375913,0.8075671391353465,0.7047344066981392,0.825845704320582,0.705532961055163,0.887942643695121,0.8100120301818705,0.955390594485245,0.8776019170413972,0.834972486815639,0.9040112968175223,0.880940313109894,0.705532961055163,0.8643341368137745,0.804088121988193,0.7156959547710664,0.936922391991261,0.813249512015762,0.99987252359856,0.7658531653332878,0.8100120301818705,0.8100120301818705,0.705532961055163,0.80785923589368,0.855061939905936,0.879727805972339,0.879727805972339,0.810486357984038,0.804088121988193,0.879727805972339,0.6727575492478828,0.750787506903476,0.813249512015762,0.816548866534596,0.892007106966475,0.79162737744179,0.705532961055163,1.01211038282897,0.832620435166912,0.705532961055163,0.920448470461446,0.920448470461446,0.936922391991261,0.694023835685343,0.6298191437246989,0.936922391991261,0.933562782260552,0.8113819004201046,0.705532961055163,0.892007106966475,0.780754722106863,0.9177965990663906,0.7009380690162286,0.741329873437669,0.8304507569724728,0.8668489912386039,0.625242932580056,0.791058469168372,sub-MBRC01ABM,5,M,AB,0.005373748935818016
